district,isocode,trust_relatives,trust_neighbors,intra_group_trust,inter_group_trust,trust_local_council,export_area,export_pop,exports
Tafacirga,MLI,2.142857142857143,1.5714285714285714,2.4285714285714284,1.1428571428571428,2.142857142857143,0.010823201142857144,0.0027616370000000004,0.8571882281428572
Tamani,MLI,2.5,2.25,1.75,1.75,3.0,0.0,0.0,0.0
Tin Essako,MLI,3.0,2.75,1.75,1.125,0.75,0.0,0.0,0.0
Togoun,MLI,2.5,1.875,1.75,1.125,2.0,1.091390730875,0.160757592,140.225431568625
Tohma,MLI,2.857142857142857,2.4285714285714284,2.5714285714285716,2.0,2.7142857142857144,1.2455144504285713,0.18709025116666664,160.115609041
Tombouctou,MLI,2.7777777777777777,2.111111111111111,1.5555555555555556,0.7777777777777778,1.8888888888888888,0.21917236787500002,0.028095939749999996,28.096328071
Tonka,MLI,2.125,1.75,1.5,0.875,2.0,0.0005379219999999998,0.00010661199999999999,0.035182025
Toubakoro,MLI,2.8333333333333335,2.5,2.5,1.8333333333333333,2.6666666666666665,0.6008875765,0.11685502099999999,115.67672157466666
Wassoulou-Ballé,MLI,2.375,2.125,2.0,1.25,2.5714285714285716,0.21817401887500004,0.22395597399999997,28.025281571875002
ALTO-MOLOCUE,MOZ,2.6,1.4666666666666666,1.5,2.2666666666666666,2.5384615384615383,1.5470610859999996,0.26229518699999993,222.9509125
ANCUABE,MOZ,2.75,2.625,2.75,2.75,3.0,1.42208387725,0.24397461999999998,197.25199820749998
ANGOCHE,MOZ,2.90625,1.7096774193548387,2.3125,0.9032258064516129,2.2666666666666666,1.5470610859999996,0.2622951870000001,222.95091250000016
ANGONIA,MOZ,2.7857142857142856,1.9285714285714286,1.9285714285714286,1.7142857142857142,2.2,3.1954442645714285,0.2496956126,76.25765405428571
BARUE,MOZ,2.375,1.25,1.5,1.5,1.75,0.478797107875,,11.328732937875001
BEIRA,MOZ,2.65625,1.625,1.65625,1.59375,2.5714285714285716,1.1818690394374998,0.09224856700000002,38.406495468124994
BILENE,MOZ,2.6666666666666665,2.1333333333333333,2.2666666666666666,1.4666666666666666,2.1818181818181817,0.08111550013333332,,1.0905620573333332
BUZI,MOZ,2.375,2.125,2.25,2.375,2.25,0.004113640000000001,,0.260992289
CAHORA BASSA,MOZ,2.8461538461538463,1.6153846153846154,2.3846153846153846,2.230769230769231,1.7,0.7554814583846154,0.115730651,21.519884403076922
CAIA,MOZ,2.875,2.25,2.625,2.3125,2.1818181818181817,3.801581382999999,,88.80291747999998
CHANGARA,MOZ,2.4285714285714284,1.2857142857142858,1.5714285714285714,1.5714285714285714,3.0,1.012148839857143,0.115730651,27.56578663428571
CHIBABAVA,MOZ,2.625,2.5714285714285716,2.25,1.7142857142857142,3.0,0.004113640000000001,,0.260992289
CHIBUTO,MOZ,2.5,1.75,1.5,1.375,2.25,0.0,,0.0
CHIMOIO,MOZ,2.8,2.3333333333333335,2.1333333333333333,1.9333333333333333,2.2666666666666666,1.3333479769333332,0.26229518699999993,130.8345397603333
CHIURE,MOZ,2.875,2.5,1.875,2.0,2.875,1.42208387725,0.24397461999999998,197.25199820749998
CHIUTA,MOZ,2.75,2.25,2.75,2.375,2.75,3.2607266082500006,0.24132280250000002,78.42992901875
CHOKWE,MOZ,2.625,1.75,1.5,1.75,2.0,0.0,,0.0
CIDADE DA MAXIXE,MOZ,2.8125,1.625,2.0,1.75,2.3333333333333335,0.7604578137499999,,10.224019287499999
CIDADE DE INHAMBANE,MOZ,1.75,1.125,1.5,1.375,2.125,0.76097201875,,10.256643323625
CIDADE DE NAMPULA,MOZ,2.6333333333333333,2.0,1.6666666666666667,1.0333333333333334,2.6206896551724137,1.4450275373333328,0.2448991569333334,208.13944986553346
CIDADE DE PEMBA,MOZ,2.857142857142857,2.2142857142857144,2.076923076923077,1.8571428571428572,2.357142857142857,1.4756455381428568,0.2518262915714285,208.2658186185714
CIDADE DE QUELIMANE,MOZ,2.375,1.625,1.59375,1.25,2.1724137931034484,0.16004253381250008,0.02581790328125001,21.607592312718754
CIDADE DE TETE,MOZ,2.75,1.5833333333333333,1.9166666666666667,1.3333333333333333,2.3636363636363638,0.6518357194999999,0.13433689566666668,18.652736664166664
CIDADE DE XAI-XAI,MOZ,2.875,2.2857142857142856,2.0,2.0,2.625,0.15416129474999998,0.001354736,2.1421754803749997
CUAMBA,MOZ,2.933333333333333,2.2,2.2,1.5333333333333334,2.5833333333333335,1.6502708305333333,0.29911899899999994,166.8043841442
D. URBANO Nº 1,MOZ,2.5714285714285716,1.4285714285714286,1.5714285714285714,0.8571428571428571,1.0,0.3476378577142857,,4.673837388571428
D. URBANO Nº 4,MOZ,1.96875,1.40625,1.28125,1.1290322580645162,1.75,0.1903715559375,,2.5723168399375
D. URBANO Nº 5,MOZ,2.0,1.25,1.125,1.125,1.3333333333333333,0.22049698974999998,0.11573065099999999,4.2147536275
D.URB Nº2,MOZ,2.0,1.375,1.375,1.0,0.5714285714285714,0.3041831255,,4.089607715
D.URB.Nº3,MOZ,2.125,1.0416666666666667,1.3478260869565217,1.1304347826086956,1.2173913043478262,0.15519400874999997,0.001354736,2.196382045416667
DONDO,MOZ,2.9375,1.75,1.8666666666666667,2.0625,3.0,2.3129328006874994,0.1318249615,65.006096908125
GONDOLA,MOZ,2.8125,2.4375,2.125,2.25,2.6666666666666665,0.29490029799999995,0.283186853,6.560523599750001
GORONGOSA,MOZ,3.0,3.0,2.625,2.5,2.0,3.3268979151249995,,77.735176831125
GUIJA,MOZ,2.6875,1.875,1.5,1.1875,2.076923076923077,0.076045781375,,1.02240192875
GURO,MOZ,3.0,2.75,2.5,1.75,2.0,0.19492525075,0.262295187,27.966736170875
GURUE,MOZ,2.625,2.125,2.0,1.65625,2.4375,1.4826933970937495,0.24494278300000008,196.66886251653136
HOMOINE,MOZ,2.25,1.5,2.0,2.0,3.0,1.06464093925,,14.313627002499999
ILE,MOZ,2.875,2.5,2.1875,1.625,2.466666666666667,1.5470610859999996,0.26229518699999993,222.9509125
ILHA DE MOÇAMBIQUE,MOZ,2.857142857142857,1.5714285714285714,1.125,0.25,1.7142857142857142,1.5470610859999998,0.26229518699999993,222.9509125
INHASSORO,MOZ,2.625,2.5,2.5,1.625,2.8,0.000514205,,0.032624036125
LICHINGA,MOZ,2.9565217391304346,2.347826086956522,2.347826086956522,2.0869565217391304,2.4761904761904763,1.9270835854782604,0.3821447573043479,185.64812039869557
LUGELA,MOZ,2.933333333333333,2.6,2.2666666666666666,2.2,2.6363636363636362,0.26889275780000005,0.001354736,6.647235949466666
MACOMIA,MOZ,2.875,2.5,2.5,2.5,3.0,0.547243416,0.115730651,17.35959816
MAGUDE,MOZ,1.875,1.5,2.0,1.25,1.8,0.0,,0.0
MALEMA,MOZ,2.5,2.25,2.125,2.0,2.2,1.5470610859999998,0.26229518699999993,222.9509125
MAMUMO,MOZ,2.875,2.75,2.857142857142857,2.2857142857142856,2.875,1.5470610859999998,0.26229518699999993,222.9509125
MANDLACAZE,MOZ,2.875,2.125,1.75,1.25,2.375,0.9125493765,,12.268823144999999
MANHIÇA,MOZ,2.4375,1.1875,1.6428571428571428,1.2,1.4,0.0,,0.0
MANICA,MOZ,2.6153846153846154,2.1538461538461537,1.7692307692307692,1.6153846153846154,2.4,1.9172585384615384,0.189012919,59.57176746038462
MARRACUENE,MOZ,2.375,2.125,1.875,1.5,0.8,0.15209156275,,2.0448038575
MARROMEU,MOZ,2.7142857142857144,1.2857142857142858,1.7142857142857142,2.0,2.1666666666666665,3.8015813829999994,,88.80291748
MASSINGA,MOZ,2.0,1.75,1.5714285714285714,0.8571428571428571,1.5,0.0,,0.0
MATOLA,MOZ,1.9130434782608696,1.4583333333333333,1.4090909090909092,1.380952380952381,1.6842105263157894,0.10208428583333333,0.001354736,1.3956597792916667
MECANHELAS,MOZ,2.75,2.5625,2.3125,1.9375,2.066666666666667,2.157206364,0.2841298844375,177.304907815625
MECONTA,MOZ,3.0,2.375,2.25,1.1428571428571428,3.0,1.5470610859999998,0.26229518699999993,222.9509125
MECUBURI,MOZ,3.0,2.3125,1.875,1.4666666666666666,2.3636363636363638,1.5470610859999996,0.26229518699999993,222.9509125
MEMBA,MOZ,2.75,1.8125,1.625,1.3125,2.0,1.5470610859999996,0.26229518699999993,222.9509125
MILANGE,MOZ,2.375,2.21875,2.15625,1.967741935483871,1.9655172413793103,1.7283471312812493,0.17002795791999994,122.49550198709372
MOAMBA,MOZ,2.0,1.25,1.125,1.1666666666666667,1.8,0.0,,0.0
MOATIZE,MOZ,2.5384615384615383,1.6153846153846154,1.6923076923076923,0.8461538461538461,2.0833333333333335,1.0204107896153845,0.1296853345,28.054965533076924
MOCUBA,MOZ,2.3,2.05,1.972972972972973,1.9722222222222223,2.1470588235294117,1.2019728074499993,0.21422720918421057,172.92980226675013
MOCÍMBOA DA PRAIA,MOZ,3.0,2.6153846153846154,2.1538461538461537,2.0833333333333335,2.3076923076923075,0.7779705706153847,0.14955323623076924,64.80374762307693
MOGOVOLAS,MOZ,2.8125,2.375,2.5714285714285716,1.8461538461538463,3.0,1.5470610859999996,0.26229518699999993,222.9509125
MOMA,MOZ,2.8666666666666667,2.0,2.4,1.8,2.888888888888889,1.5470610859999996,0.26229518699999993,222.9509125
MONTEPUEZ,MOZ,2.8125,2.75,2.2666666666666666,2.2666666666666666,2.75,1.4503697681249996,0.26229518699999993,209.01648046875
MORRUMBALA,MOZ,2.0,1.6666666666666667,1.7333333333333334,1.75,2.1818181818181817,0.877465922875,0.14813373968749993,125.75068896131245
MORRUMBENE,MOZ,2.5714285714285716,1.4285714285714286,2.1666666666666665,1.7142857142857142,2.3333333333333335,0.3476378577142857,,4.673837388571428
MUEDA,MOZ,2.625,2.5,2.3333333333333335,1.8333333333333333,2.7142857142857144,1.3289672881249999,0.17854402357142857,103.3867559525
MUIDUMBE,MOZ,2.625,2.2857142857142856,2.0,1.8571428571428572,2.7142857142857144,0.7971978335000001,0.15237178499999998,68.757426745
MURRUPULA,MOZ,2.625,1.625,1.7142857142857142,1.1428571428571428,2.4,1.3536784502499999,0.26229518699999993,195.0820484375
MUSSURIZE,MOZ,3.0,2.75,2.75,2.125,1.2,0.004113640000000001,,0.260992289
MUTARARA,MOZ,2.857142857142857,2.5714285714285716,2.7142857142857144,2.5714285714285716,2.75,2.9387894081428576,0.1318249615,95.3920675547143
NACALA PORTO,MOZ,2.7916666666666665,2.1666666666666665,2.0416666666666665,1.7391304347826086,2.55,1.4832901180833329,0.25142266820833337,213.6937483534584
NAMACURRA,MOZ,2.875,3.0,2.875,2.5,1.8333333333333333,0.016557856,0.0013547360000000003,0.778972983
NAMAPA,MOZ,2.7916666666666665,1.6666666666666667,1.625,1.7619047619047619,2.375,1.5470610859999996,0.26229518700000004,222.95091250000007
NHAMATANDA,MOZ,2.875,2.0,1.875,1.75,2.25,3.3268979151249995,,77.735176831125
NICOADALA,MOZ,2.4375,2.125,1.9375,1.75,1.9230769230769231,0.016557856000000003,0.0013547359999999998,0.7789729829999997
RAPALE,MOZ,2.875,2.5217391304347827,2.3333333333333335,1.8695652173913044,2.8636363636363638,1.5470610859999996,0.26229518700000004,222.95091250000007
SANGA,MOZ,3.0,2.75,2.75,2.5,2.75,1.8242844339999995,0.507192016,182.5891266
SUSSUNDENGA,MOZ,2.5,1.75,1.8571428571428572,1.625,1.4285714285714286,0.004113640000000001,,0.260992289
VILANCULOS,MOZ,2.75,2.1875,2.125,2.1333333333333333,2.090909090909091,0.3136446178125,,6.57258427125
XAI-XAI,MOZ,2.4375,2.0,1.4375,1.25,2.4,0.0,,0.0
ZAVALA,MOZ,2.0625,1.3125,1.7857142857142858,1.4666666666666666,2.5833333333333335,1.1406867206249998,,15.336028931249999
Balaka,MWI,2.575,2.175,2.282051282051282,1.8974358974358974,1.8571428571428572,1.3308272952749995,0.36909084647499985,133.05021678109998
Blantyre,MWI,2.336842105263158,2.0631578947368423,2.010752688172043,1.702127659574468,1.4578313253012047,1.050049914842105,0.13154538687640446,46.60083337337894
Chikwawa,MWI,2.325,2.125,2.25,1.875,1.9189189189189189,2.701251264725001,0.17805408408333337,68.95040985287498
Chiradzulu,MWI,1.7096774193548387,2.032258064516129,1.6451612903225807,1.5806451612903225,1.3793103448275863,0.6006126026129034,0.12090230754838713,43.06031610367741
Chitipa,MWI,2.6875,2.375,2.1875,1.625,2.0714285714285716,0.14550060775,0.0380911953125,12.17882371
Dedza,MWI,2.607142857142857,2.709090909090909,2.641509433962264,1.8679245283018868,1.8846153846153846,0.25877472064285706,0.03940189216363635,18.74659679137501
Dowa,MWI,2.7916666666666665,2.3958333333333335,2.3958333333333335,1.625,1.826086956521739,0.15642633493749988,0.02590414766666666,12.625301079187507
Karonga,MWI,2.9166666666666665,2.5833333333333335,2.5833333333333335,1.8333333333333333,1.7619047619047619,1.079303667041666,0.08784607574999999,18.22337234083333
Kasungu,MWI,2.4603174603174605,1.8253968253968254,1.9047619047619047,1.380952380952381,1.5932203389830508,0.38592081125396877,0.07192209508064516,24.530144579714264
Lilongwe,MWI,2.5416666666666665,2.357142857142857,2.3652694610778444,1.6424242424242423,1.94,0.23849952169642843,0.034194584391566404,16.132926792291627
Machinga,MWI,2.58974358974359,2.0,2.076923076923077,2.0256410256410255,1.6875,1.32203017725641,0.34790545907692294,125.35019750274354
Mangochi,MWI,2.557142857142857,2.028169014084507,2.0,1.7681159420289856,1.6833333333333333,1.430789845309861,0.3659762772394369,131.31964665083098
Mchinji,MWI,2.5,2.3,2.325,1.794871794871795,1.864864864864865,0.11678822982499988,0.016564435375000016,8.972561543974997
Mulanje,MWI,2.148936170212766,1.8085106382978724,1.7659574468085106,1.5319148936170213,1.6744186046511629,0.7602987961914892,0.11026361317021273,37.37255746942551
Mwanza,MWI,2.4347826086956523,2.4782608695652173,2.4347826086956523,2.0434782608695654,1.2380952380952381,0.18019473873913033,0.017001733999999994,6.0556362063913065
Mzimba,MWI,2.6527777777777777,2.263888888888889,2.1971830985915495,1.5,1.8428571428571427,0.4506063958888882,0.08755088924999987,11.252508309486098
Nkhata bay,MWI,2.7916666666666665,2.0,2.0833333333333335,1.4166666666666667,1.4761904761904763,0.15009966595833327,0.027418828958333346,6.142829944708333
Nkhatokota,MWI,2.6666666666666665,2.6666666666666665,2.5416666666666665,2.260869565217391,2.75,0.1058102503333333,0.013038373666666665,8.393622600583331
Nsanje,MWI,2.3333333333333335,2.625,2.6666666666666665,2.3043478260869565,2.142857142857143,2.7988389817083337,0.11637968700000001,66.57966184870831
Ntcheu,MWI,2.6153846153846154,2.4615384615384617,2.5384615384615383,1.9743589743589745,1.7647058823529411,0.008874950102564097,0.0022419402564102576,0.5728051569999996
Ntchisi,MWI,2.5,1.625,1.9375,1.5625,1.6666666666666667,0.10817957206249999,0.013287555187500001,8.580178249437497
Phalombe,MWI,2.2916666666666665,2.125,2.2083333333333335,1.7916666666666667,2.0,0.8901681802499999,0.07566323291666663,23.770814776833337
Rumphi,MWI,2.25,1.75,2.0,1.3333333333333333,1.8461538461538463,0.5246781268750002,0.09286683318750001,11.412254556625001
Salima,MWI,2.28125,2.25,2.28125,1.9375,2.03125,0.4286730209374999,0.10575268893749994,41.10394935912497
Thyolo,MWI,2.3653846153846154,2.3653846153846154,2.1538461538461537,2.0576923076923075,1.8666666666666667,0.9497623025961539,0.07565093149019617,24.41705050761536
Zomba,MWI,2.365079365079365,2.1746031746031744,2.2096774193548385,1.9836065573770492,2.232142857142857,1.1466850604603178,0.20935105890476177,73.23048909095237
Anamulenga,NAM,2.375,1.875,1.375,1.0,1.5714285714285714,0.004067405,0.0022191410000000004,0.388349682
Arandis,NAM,2.3333333333333335,1.6666666666666667,1.5,1.3333333333333333,1.0,0.002711603333333333,0.0014794273333333333,0.258899788
Daures,NAM,2.076923076923077,1.5384615384615385,1.2307692307692308,1.1538461538461537,0.6923076923076923,0.0009386319230769229,0.0005121094615384615,0.08961915738461539
Eengondi,NAM,2.5,1.625,1.375,0.75,1.375,0.004067405,0.0022191410000000004,0.388349682
Eenhana,NAM,2.3333333333333335,1.5555555555555556,1.7777777777777777,1.7777777777777777,2.111111111111111,0.004067405,0.0022191410000000004,0.388349682
Elim,NAM,2.625,1.75,1.0,1.0,2.0,0.004067405,0.0022191410000000004,0.388349682
Endola,NAM,2.5,2.0,2.0,1.9166666666666667,2.3333333333333335,0.004067404999999999,0.0022191410000000004,0.38834968200000003
Engela,NAM,3.0,2.6,2.4,2.4,1.75,0.004067405,0.002219141,0.38834968200000003
Epembe,NAM,2.75,2.0,2.0,2.0,2.0,0.004067404999999999,0.0022191410000000004,0.38834968200000003
Epupa,NAM,2.375,1.75,1.5,1.375,1.8571428571428572,0.0020337025,0.0011095705,0.19417484100000001
Etayi,NAM,2.4583333333333335,1.7083333333333333,1.2916666666666667,1.0869565217391304,1.5909090909090908,0.004067404999999997,0.0022191410000000004,0.38834968200000003
Gibeon,NAM,2.6666666666666665,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0
Gobabis,NAM,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.5,0.0,0.0,0.0
Grootfontein,NAM,2.1739130434782608,1.5217391304347827,1.3043478260869565,1.173913043478261,1.826086956521739,0.0024758117391304336,0.00135078147826087,0.23638676295652178
Guinas,NAM,2.625,1.375,1.5,0.5714285714285714,1.4285714285714286,0.00101685125,0.00055478525,0.09708742050000001
Hakahana,NAM,2.3703703703703702,1.5925925925925926,1.3888888888888888,1.2592592592592593,1.3181818181818181,0.00301289259259259,0.0016438081481481473,0.28766643111111095
Kabe,NAM,1.625,1.0,1.5,1.375,1.6666666666666667,0.0,0.0,0.0
Kahenge,NAM,2.3157894736842106,2.0,2.1578947368421053,1.9473684210526316,2.0588235294117645,0.0,0.0,0.0
Kalahari,NAM,1.625,1.625,1.125,1.375,2.2857142857142856,0.0,0.0,0.0
Kamanjab,NAM,2.875,2.25,1.75,1.875,2.25,0.0030505537499999997,0.0016643557500000002,0.2912622615
Kapako,NAM,3.0,2.4285714285714284,2.2857142857142856,2.0,2.0,0.0,0.0,0.0
Karasburg,NAM,2.2941176470588234,1.5294117647058822,1.3529411764705883,1.0,1.6363636363636365,0.0007177773529411765,0.00039161311764705884,0.06853229682352942
Karibib,NAM,2.2666666666666666,1.5333333333333334,1.2142857142857142,1.2142857142857142,1.6428571428571428,0.0002711603333333333,0.00014794273333333332,0.0258899788
Katima Mulilo Rural,NAM,2.6923076923076925,1.7692307692307692,1.6153846153846154,1.6153846153846154,1.5,0.0,0.0,0.0
Katima Mulilo Urban,NAM,2.142857142857143,1.9285714285714286,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.00029052892857142854,0.00015851007142857142,0.027739263000000004
Katutura Central,NAM,1.625,1.0,0.75,0.75,0.875,0.0,0.0,0.0
Katutura East,NAM,2.1538461538461537,1.2307692307692308,1.2307692307692308,0.38461538461538464,1.1538461538461537,0.00031287730769230765,0.00017070315384615386,0.029873052461538464
Keetmanshoop Urban,NAM,2.8333333333333335,1.8333333333333333,1.3333333333333333,1.5,1.3636363636363635,0.0003697640909090909,0.00020174009090909091,0.03530451654545455
Khomasdal North,NAM,2.0,0.75,1.0,1.0,1.125,0.00101685125,0.00055478525,0.09708742050000001
Linyanti,NAM,2.6153846153846154,1.9230769230769231,2.1538461538461537,2.076923076923077,2.076923076923077,0.0,0.0,0.0
Luderitz,NAM,2.1818181818181817,1.2727272727272727,1.1818181818181819,0.9,1.5454545454545454,0.002588348636363636,0.0014121806363636366,0.2471316158181818
Mariental Rural,NAM,2.25,1.5,1.0,1.0,1.5,0.00101685125,0.00055478525,0.09708742050000001
Mariental Urban,NAM,2.5714285714285716,1.7142857142857142,1.4285714285714286,1.4285714285714286,2.0,0.0005810578571428571,0.00031702014285714283,0.05547852600000001
Mashare,NAM,2.2857142857142856,1.8571428571428572,2.142857142857143,2.142857142857143,1.7142857142857142,0.0,0.0,0.0
Mpungu,NAM,2.142857142857143,1.7142857142857142,1.5714285714285714,1.5714285714285714,2.0,0.0,0.0,0.0
Mukwe,NAM,2.8181818181818183,1.9090909090909092,2.1818181818181817,2.1818181818181817,2.3,0.0,0.0,0.0
Ndiyona,NAM,2.8,2.4,2.0,2.6,2.4,0.0,0.0,0.0
Ogongo,NAM,2.5,1.625,1.125,1.1428571428571428,1.5,0.004067405,0.0022191410000000004,0.388349682
Ohangwena,NAM,3.0,2.4,2.2,2.2,2.0,0.004067405,0.002219141,0.38834968200000003
Okahandja,NAM,1.5,1.125,0.75,0.625,1.4285714285714286,0.0015252768749999999,0.000832177875,0.14563113075
Okahao,NAM,2.1875,1.5625,1.0,0.8666666666666667,1.6875,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Okaku,NAM,2.625,1.75,1.625,1.5,2.5,0.004067405,0.0022191410000000004,0.388349682
Okalongo,NAM,2.125,1.5,0.8571428571428571,0.5,1.625,0.0035589793749999997,0.0019417483750000003,0.33980597175
Okankolo,NAM,2.5,1.5,1.0,0.875,1.7142857142857142,0.004067405,0.0022191410000000004,0.388349682
Okatana,NAM,2.375,1.4375,1.375,1.0625,1.625,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Okongo,NAM,2.857142857142857,2.4285714285714284,2.2857142857142856,2.0,2.0,0.004067405,0.0022191410000000004,0.388349682
Olukonda,NAM,2.625,1.375,1.375,1.125,2.0,0.004067405,0.0022191410000000004,0.388349682
Omatako,NAM,2.0,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.25,0.00101685125,0.00055478525,0.09708742050000001
Omuntele,NAM,2.625,1.625,1.75,1.5,2.125,0.004067405,0.0022191410000000004,0.388349682
Omuthiya Gwiipundi,NAM,2.75,1.75,1.5625,0.9375,1.4666666666666666,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Onayena,NAM,2.875,2.0,1.625,1.75,2.125,0.004067405,0.0022191410000000004,0.388349682
Ondangwa,NAM,2.5,1.5416666666666667,1.6666666666666667,1.375,1.625,0.003558979374999998,0.0019417483750000005,0.3398059717500001
Ondobe,NAM,2.7,1.9,1.9,1.8,2.0,0.004067404999999999,0.0022191410000000004,0.388349682
Onesi,NAM,2.625,1.6666666666666667,1.6666666666666667,1.1666666666666667,2.0,0.004067405,0.0022191410000000004,0.388349682
Ongenga,NAM,2.6875,2.1875,2.0625,2.125,2.5,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Ongwediva,NAM,2.375,1.8125,1.5,1.4375,1.6875,0.003813192187499998,0.0020804446875000004,0.36407782687500007
Oniipa,NAM,2.5,1.5625,1.625,1.4375,1.9375,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Onyaanya,NAM,2.625,2.0,1.5,1.375,2.0,0.004067405,0.0022191410000000004,0.388349682
Opuwo,NAM,2.0,1.5,1.25,1.0,1.5,0.0020337025,0.0011095705,0.19417484100000001
Oshakati East,NAM,2.625,1.8125,1.375,1.1875,1.7333333333333334,0.05918018612500002,0.006085639312499995,5.726864229874998
Oshakati West,NAM,2.1875,1.5,1.6875,1.375,1.5,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Oshikango,NAM,2.4285714285714284,1.5714285714285714,1.4285714285714286,1.4285714285714286,2.142857142857143,0.004067405,0.0022191410000000004,0.388349682
Oshikuku,NAM,2.375,1.4285714285714286,0.7142857142857143,0.8571428571428571,2.125,0.004067405,0.0022191410000000004,0.388349682
Otavi,NAM,2.2666666666666666,1.3333333333333333,1.4,1.2,1.5333333333333334,0.0021692826666666666,0.0011835418666666668,0.20711983039999998
Otjinene,NAM,1.4,1.6666666666666667,1.6666666666666667,1.4,1.8181818181818181,0.0002711603333333333,0.00014794273333333332,0.0258899788
Otjiwarongo,NAM,2.3181818181818183,1.8636363636363635,1.5714285714285714,1.5714285714285714,1.5909090909090908,0.0018488204545454542,0.0010087004545454548,0.1765225827272727
Outapi,NAM,2.125,1.8636363636363635,1.4761904761904763,1.3333333333333333,2.260869565217391,0.003897929791666664,0.002126676791666667,0.37216844525000004
Outjo,NAM,2.5,1.625,1.5,1.375,2.25,0.00101685125,0.00055478525,0.09708742050000001
Rehoboth East Urban,NAM,2.3333333333333335,1.6666666666666667,0.8333333333333334,0.8333333333333334,1.1666666666666667,0.0,0.0,0.0
Rehoboth Rural,NAM,2.875,2.375,1.5714285714285714,1.75,1.6666666666666667,0.0,0.0,0.0
Ruacana,NAM,2.25,1.5,1.3333333333333333,1.5,1.75,0.0025421281249999998,0.001386963125,0.24271855125000003
Rundu Rural,NAM,2.5714285714285716,1.8571428571428572,2.0,1.7857142857142858,2.0,0.00029052892857142854,0.00015851007142857142,0.027739263000000004
Rundu Urban,NAM,2.5,2.1666666666666665,1.8333333333333333,1.75,1.8333333333333333,0.00033895041666666664,0.00018492841666666667,0.0323624735
Sesfontein,NAM,1.875,1.25,1.375,1.25,1.8571428571428572,0.0020337025,0.0011095705,0.19417484100000001
Soweto,NAM,1.7142857142857142,1.4285714285714286,1.1428571428571428,0.8571428571428571,1.5,0.0023242314285714283,0.0012680805714285713,0.22191410400000003
Steinhausen,NAM,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0
Swakopmund,NAM,2.05,1.25,1.105263157894737,1.2105263157894737,1.7647058823529411,0.0016269619999999998,0.0008876564000000001,0.1553398728
Tsandi,NAM,2.375,1.625,1.125,1.0,1.5333333333333334,0.004067404999999998,0.0022191410000000004,0.3883496820000001
Tsumeb,NAM,2.142857142857143,1.1428571428571428,1.2857142857142858,0.7142857142857143,1.4285714285714286,0.0017431735714285713,0.0009510604285714286,0.166435578
Tsumkwe,NAM,2.25,1.875,1.125,0.75,1.4285714285714286,0.00101685125,0.00055478525,0.09708742050000001
Uukwiyu,NAM,2.5,2.125,1.875,1.625,1.875,0.004067405,0.0022191410000000004,0.388349682
Walvis Bay Rural,NAM,2.4615384615384617,1.9230769230769231,1.4615384615384615,1.2307692307692308,1.5384615384615385,0.0028158957692307686,0.001536328384615385,0.26885747215384614
Walvis Bay Urban,NAM,2.375,1.75,1.0625,1.3125,1.2666666666666666,0.003050553749999999,0.0016643557500000004,0.2912622615
Wanaheda,NAM,2.3636363636363638,1.4545454545454546,1.1818181818181819,1.0454545454545454,1.5789473684210527,0.00240346659090909,0.0013113105909090912,0.22947935754545457
Windhoek East,NAM,2.2,1.2,1.0,1.0,1.8,0.0008134809999999999,0.0004438282,0.0776699364
Windhoek Rural,NAM,2.25,1.125,0.75,0.75,1.3333333333333333,0.000508425625,0.000277392625,0.048543710250000004
Windhoek West,NAM,2.473684210526316,1.4210526315789473,1.3157894736842106,1.105263157894737,1.3529411764705883,0.0027829613157894727,0.0015183596315789477,0.2657129403157895
Aba South,NGA,1.875,1.25,0.875,0.875,0.42857142857142855,11.16346359,0.10029049999999998,401.1619873
Abak,NGA,2.0,1.75,1.375,1.375,1.1428571428571428,5.744951725,0.048807967,48.80796814000001
Abeokuta South,NGA,2.2916666666666665,1.5416666666666667,1.0,0.6818181818181818,0.5416666666666666,13.858395890416674,0.4030641627083334,654.9317423875001
Abiazu Mbaise,NGA,1.875,0.625,0.5,0.25,0.25,11.16346359,0.10029049999999998,401.1619873
Abual/Odual,NGA,1.5,1.0,0.5,0.75,0.5,2.3036519065,0.090791746,26.00675476425
Abuja Municipal,NGA,1.56,0.84,0.88,0.68,0.8260869565217391,6.117415417079999,0.10792467227999998,267.430958652
Ado - Ota,NGA,1.125,0.625,0.375,0.25,0.42857142857142855,13.97556686,0.41622823500000006,665.96521
Agaie,NGA,1.5,1.25,1.375,1.25,1.375,4.859426914749999,0.18654788537499997,177.30479527000008
Agege,NGA,1.59375,0.90625,0.875,0.59375,0.6206896551724138,9.528985439562499,0.23308748637500004,412.49387301068754
